actualy,yhat,id,text
0,0.0042321028971155335,722,This is some demo text: lorem ipsum ...
0,0.0042439830423552346,472,This is some demo text: lorem ipsum ...
0,0.004274442097390536,2406,This is some demo text: lorem ipsum ...
0,0.004279817061575156,606,This is some demo text: lorem ipsum ...
0,0.004304431854366144,816,This is some demo text: lorem ipsum ...
0,0.004370853021602209,1178,This is some demo text: lorem ipsum ...
0,0.004428880611724784,2403,This is some demo text: lorem ipsum ...
0,0.0044390384155460795,779,This is some demo text: lorem ipsum ...
0,0.004444363239525843,2394,This is some demo text: lorem ipsum ...
0,0.004455801511272595,183,This is some demo text: lorem ipsum ...
0,0.004502805657344328,1473,This is some demo text: lorem ipsum ...
0,0.004507172907657032,1847,This is some demo text: lorem ipsum ...
1,0.0045089090202664285,806,This is some demo text: lorem ipsum ...
0,0.004524258336949069,1106,This is some demo text: lorem ipsum ...
0,0.004528151832759221,509,This is some demo text: lorem ipsum ...
0,0.00453955713317329,260,This is some demo text: lorem ipsum ...
0,0.004560717025438946,1741,This is some demo text: lorem ipsum ...
0,0.0046047134231612195,1599,This is some demo text: lorem ipsum ...
0,0.004626226407864893,184,This is some demo text: lorem ipsum ...
0,0.004658258071378622,1476,This is some demo text: lorem ipsum ...
0,0.004716646747821717,803,This is some demo text: lorem ipsum ...
0,0.0047581725271288984,1652,This is some demo text: lorem ipsum ...
0,0.004769999192722846,1032,This is some demo text: lorem ipsum ...
0,0.00482506142628349,999,This is some demo text: lorem ipsum ...
0,0.004865270813037838,1560,This is some demo text: lorem ipsum ...
0,0.004880326565670178,4,This is some demo text: lorem ipsum ...
0,0.004966551765565232,862,This is some demo text: lorem ipsum ...
0,0.004987699852576895,1497,This is some demo text: lorem ipsum ...
0,0.0050075056224353764,2095,This is some demo text: lorem ipsum ...
0,0.005017835812468137,170,This is some demo text: lorem ipsum ...
0,0.005035682658978564,1890,This is some demo text: lorem ipsum ...
0,0.005042520719153015,1204,This is some demo text: lorem ipsum ...
0,0.005089606728531861,2151,This is some demo text: lorem ipsum ...
0,0.005090273058592085,1051,This is some demo text: lorem ipsum ...
0,0.005106256892343921,1135,This is some demo text: lorem ipsum ...
0,0.005114241828455426,745,This is some demo text: lorem ipsum ...
0,0.005120399030263078,493,This is some demo text: lorem ipsum ...
0,0.005147553895024717,2036,This is some demo text: lorem ipsum ...
0,0.005248300379972583,518,This is some demo text: lorem ipsum ...
0,0.005319941689227852,1530,This is some demo text: lorem ipsum ...
0,0.005340172295300558,2452,This is some demo text: lorem ipsum ...
0,0.005351463544454266,1250,This is some demo text: lorem ipsum ...
0,0.005451663459146172,297,This is some demo text: lorem ipsum ...
0,0.005478828457962899,1407,This is some demo text: lorem ipsum ...
0,0.005489766197999605,703,This is some demo text: lorem ipsum ...
0,0.005504456109653978,1228,This is some demo text: lorem ipsum ...
0,0.005538620315971534,284,This is some demo text: lorem ipsum ...
0,0.0055808565815262685,913,This is some demo text: lorem ipsum ...
0,0.005598244154359741,485,This is some demo text: lorem ipsum ...
0,0.005602326625963392,2180,This is some demo text: lorem ipsum ...
0,0.005666374850120871,1025,This is some demo text: lorem ipsum ...
0,0.005730461709034141,83,This is some demo text: lorem ipsum ...
0,0.005746740228795286,1697,This is some demo text: lorem ipsum ...
0,0.0057486124362902975,1936,This is some demo text: lorem ipsum ...
0,0.0057649984559941855,1798,This is some demo text: lorem ipsum ...
0,0.0057782218820678554,33,This is some demo text: lorem ipsum ...
0,0.0058285171745221295,2128,This is some demo text: lorem ipsum ...
0,0.0058594150388293145,215,This is some demo text: lorem ipsum ...
1,0.005912514162770873,1593,This is some demo text: lorem ipsum ...
0,0.005960443914066773,691,This is some demo text: lorem ipsum ...
0,0.0059924507175755344,1626,This is some demo text: lorem ipsum ...
0,0.00602007452214972,2067,This is some demo text: lorem ipsum ...
0,0.006061179482293229,288,This is some demo text: lorem ipsum ...
0,0.0060651213448773165,75,This is some demo text: lorem ipsum ...
0,0.0060834804503597404,16,This is some demo text: lorem ipsum ...
0,0.006133220123133752,743,This is some demo text: lorem ipsum ...
0,0.00615603334763654,2015,This is some demo text: lorem ipsum ...
0,0.0061995939553485995,392,This is some demo text: lorem ipsum ...
0,0.0062064290123479485,152,This is some demo text: lorem ipsum ...
0,0.006249730429493543,1966,This is some demo text: lorem ipsum ...
0,0.006301919350827988,1754,This is some demo text: lorem ipsum ...
0,0.006307386338863137,2396,This is some demo text: lorem ipsum ...
0,0.006441392138942605,650,This is some demo text: lorem ipsum ...
0,0.006459809715566675,777,This is some demo text: lorem ipsum ...
0,0.006480650723526723,71,This is some demo text: lorem ipsum ...
0,0.006483749822338553,153,This is some demo text: lorem ipsum ...
0,0.006523072528311912,1143,This is some demo text: lorem ipsum ...
0,0.006591261943815314,2395,This is some demo text: lorem ipsum ...
0,0.006610467737857298,1838,This is some demo text: lorem ipsum ...
0,0.006661820101758102,846,This is some demo text: lorem ipsum ...
0,0.006822963558237389,452,This is some demo text: lorem ipsum ...
0,0.006858929389992535,369,This is some demo text: lorem ipsum ...
0,0.006865051656558504,1938,This is some demo text: lorem ipsum ...
0,0.0068716142774065125,2052,This is some demo text: lorem ipsum ...
0,0.0069270285339092874,1831,This is some demo text: lorem ipsum ...
0,0.006987753891946757,1780,This is some demo text: lorem ipsum ...
0,0.007006496313880957,1311,This is some demo text: lorem ipsum ...
0,0.007009578286943232,685,This is some demo text: lorem ipsum ...
0,0.00701215574137172,1607,This is some demo text: lorem ipsum ...
0,0.007025178950485473,2327,This is some demo text: lorem ipsum ...
0,0.007050791996137575,529,This is some demo text: lorem ipsum ...
0,0.007077618389661046,655,This is some demo text: lorem ipsum ...
0,0.007090412746784132,1194,This is some demo text: lorem ipsum ...
0,0.007147293117308159,1169,This is some demo text: lorem ipsum ...
0,0.00715366491018946,2027,This is some demo text: lorem ipsum ...
0,0.007164596221535678,968,This is some demo text: lorem ipsum ...
0,0.007177955945854329,1844,This is some demo text: lorem ipsum ...
0,0.007190490511875333,1463,This is some demo text: lorem ipsum ...
0,0.0071961824245771085,1912,This is some demo text: lorem ipsum ...
0,0.007239625224678607,1962,This is some demo text: lorem ipsum ...
0,0.007260863912943938,1898,This is some demo text: lorem ipsum ...
0,0.007267151917865485,251,This is some demo text: lorem ipsum ...
0,0.007290396370022672,334,This is some demo text: lorem ipsum ...
0,0.007489599008422195,1044,This is some demo text: lorem ipsum ...
0,0.007499429564902522,45,This is some demo text: lorem ipsum ...
1,0.007522563812201151,324,This is some demo text: lorem ipsum ...
0,0.00753354616817998,198,This is some demo text: lorem ipsum ...
0,0.0075906145122550525,801,This is some demo text: lorem ipsum ...
0,0.007611583230434992,484,This is some demo text: lorem ipsum ...
0,0.007621778197015213,652,This is some demo text: lorem ipsum ...
0,0.007683467585277021,387,This is some demo text: lorem ipsum ...
0,0.00770142600229557,343,This is some demo text: lorem ipsum ...
0,0.007769458444919084,2227,This is some demo text: lorem ipsum ...
0,0.007802239672521995,996,This is some demo text: lorem ipsum ...
0,0.007861919650478475,1804,This is some demo text: lorem ipsum ...
0,0.007880774726365211,612,This is some demo text: lorem ipsum ...
0,0.00789143471931991,923,This is some demo text: lorem ipsum ...
0,0.007905658956856786,1304,This is some demo text: lorem ipsum ...
0,0.007906812554208085,2014,This is some demo text: lorem ipsum ...
0,0.007915600373869293,331,This is some demo text: lorem ipsum ...
0,0.00795203752622085,1273,This is some demo text: lorem ipsum ...
0,0.00796342825694928,2480,This is some demo text: lorem ipsum ...
0,0.007974757002758218,1077,This is some demo text: lorem ipsum ...
0,0.007999760768514271,2442,This is some demo text: lorem ipsum ...
0,0.008003919648390688,2199,This is some demo text: lorem ipsum ...
0,0.008010578387960748,1603,This is some demo text: lorem ipsum ...
0,0.008170047089938294,1680,This is some demo text: lorem ipsum ...
0,0.008251811899540443,255,This is some demo text: lorem ipsum ...
0,0.008264062217249554,1401,This is some demo text: lorem ipsum ...
0,0.008266501942433047,1244,This is some demo text: lorem ipsum ...
0,0.008328027688321672,270,This is some demo text: lorem ipsum ...
0,0.008353735414181978,1513,This is some demo text: lorem ipsum ...
0,0.008367474429801017,2356,This is some demo text: lorem ipsum ...
0,0.008395270224350777,2103,This is some demo text: lorem ipsum ...
0,0.008431883552719843,1410,This is some demo text: lorem ipsum ...
0,0.008443862995763673,154,This is some demo text: lorem ipsum ...
0,0.008461817864952028,2407,This is some demo text: lorem ipsum ...
0,0.008493215710752448,352,This is some demo text: lorem ipsum ...
0,0.008504809751235467,1421,This is some demo text: lorem ipsum ...
0,0.008510268062978143,673,This is some demo text: lorem ipsum ...
0,0.00853481109414944,1060,This is some demo text: lorem ipsum ...
0,0.008640149830903351,2003,This is some demo text: lorem ipsum ...
0,0.008655374480764012,770,This is some demo text: lorem ipsum ...
0,0.008808048075114394,12,This is some demo text: lorem ipsum ...
0,0.00891287153634357,2232,This is some demo text: lorem ipsum ...
0,0.008916729276104431,252,This is some demo text: lorem ipsum ...
0,0.00897488454161691,1458,This is some demo text: lorem ipsum ...
0,0.009019285905868417,762,This is some demo text: lorem ipsum ...
0,0.00903404184163305,644,This is some demo text: lorem ipsum ...
0,0.009087402543205654,344,This is some demo text: lorem ipsum ...
0,0.00911752234668805,724,This is some demo text: lorem ipsum ...
0,0.009136275204059076,1963,This is some demo text: lorem ipsum ...
0,0.009167310831366174,1993,This is some demo text: lorem ipsum ...
0,0.009240372758292719,810,This is some demo text: lorem ipsum ...
0,0.009240831099991825,286,This is some demo text: lorem ipsum ...
0,0.009337110622852423,1054,This is some demo text: lorem ipsum ...
0,0.009498650884453775,53,This is some demo text: lorem ipsum ...
0,0.009581279667711854,1136,This is some demo text: lorem ipsum ...
0,0.00965640929316311,1656,This is some demo text: lorem ipsum ...
0,0.009697241762600018,2230,This is some demo text: lorem ipsum ...
0,0.009711806241449022,546,This is some demo text: lorem ipsum ...
0,0.009752051446134159,1699,This is some demo text: lorem ipsum ...
0,0.009879695492227992,2140,This is some demo text: lorem ipsum ...
0,0.01000943953182599,2038,This is some demo text: lorem ipsum ...
0,0.010063865984678368,827,This is some demo text: lorem ipsum ...
0,0.010096841669485023,2096,This is some demo text: lorem ipsum ...
0,0.010162943158053892,1390,This is some demo text: lorem ipsum ...
0,0.010165355075505358,2172,This is some demo text: lorem ipsum ...
0,0.010192972238170733,1217,This is some demo text: lorem ipsum ...
0,0.010247494669298956,1840,This is some demo text: lorem ipsum ...
0,0.01024999170986894,1010,This is some demo text: lorem ipsum ...
0,0.010299816976300013,2275,This is some demo text: lorem ipsum ...
0,0.010301738355140725,1975,This is some demo text: lorem ipsum ...
0,0.010453479882246448,1723,This is some demo text: lorem ipsum ...
0,0.010476941433981217,2260,This is some demo text: lorem ipsum ...
0,0.010497084277337015,677,This is some demo text: lorem ipsum ...
0,0.010730853587707694,102,This is some demo text: lorem ipsum ...
0,0.011017220815805258,1011,This is some demo text: lorem ipsum ...
0,0.011097271954279841,1440,This is some demo text: lorem ipsum ...
0,0.011227290156378848,1150,This is some demo text: lorem ipsum ...
0,0.011347895668828472,1157,This is some demo text: lorem ipsum ...
0,0.011456360155755258,1981,This is some demo text: lorem ipsum ...
0,0.011518673141658867,1486,This is some demo text: lorem ipsum ...
0,0.011540377503968033,2193,This is some demo text: lorem ipsum ...
0,0.01161266724102546,804,This is some demo text: lorem ipsum ...
0,0.011681997419331975,631,This is some demo text: lorem ipsum ...
0,0.011766651406896476,382,This is some demo text: lorem ipsum ...
0,0.011900042647306104,2464,This is some demo text: lorem ipsum ...
0,0.011991362761036588,1422,This is some demo text: lorem ipsum ...
0,0.012198583376033625,476,This is some demo text: lorem ipsum ...
0,0.012283987188349114,2270,This is some demo text: lorem ipsum ...
0,0.012344257221543009,1211,This is some demo text: lorem ipsum ...
0,0.012344966267680349,1543,This is some demo text: lorem ipsum ...
0,0.01234716552900667,1756,This is some demo text: lorem ipsum ...
0,0.012374944317680858,755,This is some demo text: lorem ipsum ...
0,0.012397433761967726,449,This is some demo text: lorem ipsum ...
0,0.012527806923778393,559,This is some demo text: lorem ipsum ...
0,0.01262362046857802,442,This is some demo text: lorem ipsum ...
0,0.012805832631425812,2424,This is some demo text: lorem ipsum ...
0,0.012947485974487374,1371,This is some demo text: lorem ipsum ...
0,0.013067781199269714,955,This is some demo text: lorem ipsum ...
0,0.013085997620284938,106,This is some demo text: lorem ipsum ...
0,0.0130979913645672,2210,This is some demo text: lorem ipsum ...
0,0.013123250917791282,2145,This is some demo text: lorem ipsum ...
0,0.013185267547487889,1631,This is some demo text: lorem ipsum ...
0,0.013253989757242117,1786,This is some demo text: lorem ipsum ...
0,0.01328611721893128,225,This is some demo text: lorem ipsum ...
0,0.01348969529302268,938,This is some demo text: lorem ipsum ...
0,0.013576763726827082,326,This is some demo text: lorem ipsum ...
0,0.01363886704178145,1160,This is some demo text: lorem ipsum ...
0,0.01364956433095058,2255,This is some demo text: lorem ipsum ...
0,0.013667827011810067,1536,This is some demo text: lorem ipsum ...
0,0.01367576383460744,2245,This is some demo text: lorem ipsum ...
0,0.013767707324329744,2443,This is some demo text: lorem ipsum ...
0,0.013861610741503645,906,This is some demo text: lorem ipsum ...
0,0.013928925555057706,468,This is some demo text: lorem ipsum ...
0,0.014033401938398955,1055,This is some demo text: lorem ipsum ...
0,0.014060354935622093,2244,This is some demo text: lorem ipsum ...
0,0.01423374520216785,2380,This is some demo text: lorem ipsum ...
1,0.014294241049902479,824,This is some demo text: lorem ipsum ...
0,0.014443850917652174,482,This is some demo text: lorem ipsum ...
0,0.014511281333797843,1521,This is some demo text: lorem ipsum ...
0,0.014679057773938653,1878,This is some demo text: lorem ipsum ...
0,0.014971569154186622,1990,This is some demo text: lorem ipsum ...
0,0.014975978892044222,2094,This is some demo text: lorem ipsum ...
0,0.01498432001062888,596,This is some demo text: lorem ipsum ...
0,0.015010224842768233,26,This is some demo text: lorem ipsum ...
0,0.015041620078411606,748,This is some demo text: lorem ipsum ...
0,0.015266617600176575,214,This is some demo text: lorem ipsum ...
0,0.015288757838331826,2310,This is some demo text: lorem ipsum ...
0,0.015332045671480887,1508,This is some demo text: lorem ipsum ...
0,0.015341898163634161,1320,This is some demo text: lorem ipsum ...
0,0.015356547019100417,1519,This is some demo text: lorem ipsum ...
0,0.015378399563565499,1843,This is some demo text: lorem ipsum ...
0,0.015599998845829724,391,This is some demo text: lorem ipsum ...
0,0.015621773467058788,2455,This is some demo text: lorem ipsum ...
0,0.015805407288885392,1592,This is some demo text: lorem ipsum ...
0,0.016076088291598036,899,This is some demo text: lorem ipsum ...
0,0.0161162096252081,29,This is some demo text: lorem ipsum ...
0,0.01612060622687599,516,This is some demo text: lorem ipsum ...
0,0.016170752983498928,773,This is some demo text: lorem ipsum ...
0,0.016444926911028238,700,This is some demo text: lorem ipsum ...
0,0.016526876877780358,1767,This is some demo text: lorem ipsum ...
0,0.016752466863388354,115,This is some demo text: lorem ipsum ...
0,0.01676319480909002,681,This is some demo text: lorem ipsum ...
0,0.01678223980782517,1587,This is some demo text: lorem ipsum ...
0,0.016921407783116144,269,This is some demo text: lorem ipsum ...
0,0.01713746082678094,342,This is some demo text: lorem ipsum ...
0,0.01721488705005785,300,This is some demo text: lorem ipsum ...
0,0.017238193857287944,1496,This is some demo text: lorem ipsum ...
0,0.01732906317671449,880,This is some demo text: lorem ipsum ...
0,0.017335036250766385,982,This is some demo text: lorem ipsum ...
0,0.017338320107454404,1924,This is some demo text: lorem ipsum ...
0,0.017525563653443113,805,This is some demo text: lorem ipsum ...
0,0.017743682017023307,2265,This is some demo text: lorem ipsum ...
0,0.01774781553050692,289,This is some demo text: lorem ipsum ...
0,0.0178421136431088,675,This is some demo text: lorem ipsum ...
0,0.017915425250723243,2279,This is some demo text: lorem ipsum ...
0,0.018205199665290293,1884,This is some demo text: lorem ipsum ...
0,0.018661169629751912,1648,This is some demo text: lorem ipsum ...
0,0.018684085516131425,709,This is some demo text: lorem ipsum ...
1,0.019057652081444373,1569,This is some demo text: lorem ipsum ...
0,0.019202824179946364,610,This is some demo text: lorem ipsum ...
0,0.019283387441863763,2185,This is some demo text: lorem ipsum ...
0,0.019347642236746305,2028,This is some demo text: lorem ipsum ...
0,0.019350270858411407,1501,This is some demo text: lorem ipsum ...
0,0.019415968923555814,204,This is some demo text: lorem ipsum ...
0,0.01989609492548183,1880,This is some demo text: lorem ipsum ...
0,0.01990485070095156,1285,This is some demo text: lorem ipsum ...
0,0.020538983571424453,1572,This is some demo text: lorem ipsum ...
0,0.020556753071820786,1288,This is some demo text: lorem ipsum ...
0,0.020708119148911,2215,This is some demo text: lorem ipsum ...
0,0.020750366954015154,591,This is some demo text: lorem ipsum ...
0,0.02075376845681103,931,This is some demo text: lorem ipsum ...
0,0.020789767571466583,776,This is some demo text: lorem ipsum ...
0,0.020805548671136417,80,This is some demo text: lorem ipsum ...
0,0.0209431766686213,1225,This is some demo text: lorem ipsum ...
0,0.02098610386236223,1810,This is some demo text: lorem ipsum ...
0,0.02117704566835375,237,This is some demo text: lorem ipsum ...
0,0.02123447603485926,683,This is some demo text: lorem ipsum ...
0,0.021251593090063935,1461,This is some demo text: lorem ipsum ...
0,0.021252472071042115,1400,This is some demo text: lorem ipsum ...
0,0.021508437630511634,163,This is some demo text: lorem ipsum ...
0,0.02183612905029703,54,This is some demo text: lorem ipsum ...
0,0.021936711429333705,642,This is some demo text: lorem ipsum ...
0,0.022219168572124755,140,This is some demo text: lorem ipsum ...
0,0.02225152699589483,144,This is some demo text: lorem ipsum ...
0,0.022359721576756465,2008,This is some demo text: lorem ipsum ...
0,0.022386735856020135,1805,This is some demo text: lorem ipsum ...
0,0.022541000367114202,1763,This is some demo text: lorem ipsum ...
0,0.022656362881910638,127,This is some demo text: lorem ipsum ...
0,0.02267455386575516,338,This is some demo text: lorem ipsum ...
0,0.022869027630701963,1983,This is some demo text: lorem ipsum ...
0,0.022929566289020056,2372,This is some demo text: lorem ipsum ...
0,0.022983496326574808,462,This is some demo text: lorem ipsum ...
0,0.02309570293152353,361,This is some demo text: lorem ipsum ...
0,0.023103224571491755,1526,This is some demo text: lorem ipsum ...
0,0.023228361467342497,210,This is some demo text: lorem ipsum ...
0,0.023374640538859476,1021,This is some demo text: lorem ipsum ...
0,0.023549155885647308,409,This is some demo text: lorem ipsum ...
0,0.023637542420909832,1861,This is some demo text: lorem ipsum ...
0,0.023649923907258737,317,This is some demo text: lorem ipsum ...
0,0.023697876583841742,2296,This is some demo text: lorem ipsum ...
0,0.02380850758547813,830,This is some demo text: lorem ipsum ...
0,0.02382596866115191,1711,This is some demo text: lorem ipsum ...
0,0.0239446019745036,782,This is some demo text: lorem ipsum ...
0,0.024077591686055395,859,This is some demo text: lorem ipsum ...
0,0.02423153781536191,2241,This is some demo text: lorem ipsum ...
0,0.024277796707324693,1863,This is some demo text: lorem ipsum ...
0,0.0242972261200679,1693,This is some demo text: lorem ipsum ...
0,0.02434721529365523,61,This is some demo text: lorem ipsum ...
1,0.024397431613840045,1260,This is some demo text: lorem ipsum ...
0,0.024517478272592465,1056,This is some demo text: lorem ipsum ...
0,0.024597809537707863,1567,This is some demo text: lorem ipsum ...
0,0.024662220412792223,1839,This is some demo text: lorem ipsum ...
1,0.02469132045289878,1996,This is some demo text: lorem ipsum ...
0,0.02475720939331173,847,This is some demo text: lorem ipsum ...
0,0.025089219101053932,1545,This is some demo text: lorem ipsum ...
0,0.025300193618098345,2044,This is some demo text: lorem ipsum ...
0,0.02577302461104343,1465,This is some demo text: lorem ipsum ...
0,0.025799680466219756,2276,This is some demo text: lorem ipsum ...
0,0.02613476150449069,473,This is some demo text: lorem ipsum ...
1,0.02618432688976888,307,This is some demo text: lorem ipsum ...
0,0.02648818570100819,477,This is some demo text: lorem ipsum ...
0,0.026862819295695384,548,This is some demo text: lorem ipsum ...
0,0.026903367996872554,1286,This is some demo text: lorem ipsum ...
0,0.027238325731256462,2287,This is some demo text: lorem ipsum ...
0,0.02747968721087224,1939,This is some demo text: lorem ipsum ...
0,0.02801915527385101,2341,This is some demo text: lorem ipsum ...
1,0.02807906385787803,881,This is some demo text: lorem ipsum ...
0,0.028225415508655923,2328,This is some demo text: lorem ipsum ...
0,0.02837455287302449,203,This is some demo text: lorem ipsum ...
0,0.028424724121187076,1542,This is some demo text: lorem ipsum ...
0,0.02858827941750903,926,This is some demo text: lorem ipsum ...
0,0.02866186083401238,742,This is some demo text: lorem ipsum ...
0,0.029168186661242677,1144,This is some demo text: lorem ipsum ...
0,0.029183815221109393,2164,This is some demo text: lorem ipsum ...
0,0.0292432832041097,875,This is some demo text: lorem ipsum ...
1,0.0292716828900716,504,This is some demo text: lorem ipsum ...
0,0.029284444227259003,1166,This is some demo text: lorem ipsum ...
0,0.029378459264008443,282,This is some demo text: lorem ipsum ...
0,0.029387930085543235,2119,This is some demo text: lorem ipsum ...
0,0.029521342658984207,1173,This is some demo text: lorem ipsum ...
0,0.029665206949142545,1145,This is some demo text: lorem ipsum ...
0,0.029835263009250913,105,This is some demo text: lorem ipsum ...
0,0.030107311909307558,1456,This is some demo text: lorem ipsum ...
0,0.030492787845879235,1187,This is some demo text: lorem ipsum ...
0,0.030616755515277753,2258,This is some demo text: lorem ipsum ...
0,0.03066751530612405,1707,This is some demo text: lorem ipsum ...
0,0.031023028649190997,175,This is some demo text: lorem ipsum ...
0,0.03107899574442725,1768,This is some demo text: lorem ipsum ...
0,0.03129268908047144,1192,This is some demo text: lorem ipsum ...
0,0.03131346819499712,1887,This is some demo text: lorem ipsum ...
0,0.03136127849457408,1038,This is some demo text: lorem ipsum ...
0,0.031703383692849085,822,This is some demo text: lorem ipsum ...
0,0.03179901589108019,2264,This is some demo text: lorem ipsum ...
0,0.03188148046469674,377,This is some demo text: lorem ipsum ...
0,0.03205664459569209,1564,This is some demo text: lorem ipsum ...
0,0.03233984225344241,2083,This is some demo text: lorem ipsum ...
0,0.03240441388928443,1237,This is some demo text: lorem ipsum ...
0,0.03296902321319977,1222,This is some demo text: lorem ipsum ...
0,0.03299451971672612,2385,This is some demo text: lorem ipsum ...
1,0.033124681816190264,1825,This is some demo text: lorem ipsum ...
0,0.03328013985885265,1443,This is some demo text: lorem ipsum ...
0,0.03342230755443173,962,This is some demo text: lorem ipsum ...
0,0.03386843108483343,2252,This is some demo text: lorem ipsum ...
0,0.03388749152031739,1279,This is some demo text: lorem ipsum ...
0,0.03406942005224028,2324,This is some demo text: lorem ipsum ...
0,0.034159174970148365,960,This is some demo text: lorem ipsum ...
0,0.03419338248057269,536,This is some demo text: lorem ipsum ...
0,0.03459274919406873,2435,This is some demo text: lorem ipsum ...
0,0.03459390210126237,1274,This is some demo text: lorem ipsum ...
0,0.034918349758565156,2097,This is some demo text: lorem ipsum ...
0,0.03499561722909482,780,This is some demo text: lorem ipsum ...
0,0.03521146567261179,1517,This is some demo text: lorem ipsum ...
0,0.03537865166880532,475,This is some demo text: lorem ipsum ...
0,0.03577783223262039,753,This is some demo text: lorem ipsum ...
0,0.036081700703274384,2047,This is some demo text: lorem ipsum ...
0,0.03612149478420544,2006,This is some demo text: lorem ipsum ...
0,0.03630336928377753,528,This is some demo text: lorem ipsum ...
0,0.0363632875327601,989,This is some demo text: lorem ipsum ...
0,0.036457635917605445,1436,This is some demo text: lorem ipsum ...
0,0.03655222570660789,1437,This is some demo text: lorem ipsum ...
0,0.03686026463267479,2441,This is some demo text: lorem ipsum ...
0,0.036918451906761705,1331,This is some demo text: lorem ipsum ...
0,0.03703232198323211,213,This is some demo text: lorem ipsum ...
0,0.03713241846392987,592,This is some demo text: lorem ipsum ...
0,0.037593359229268535,2123,This is some demo text: lorem ipsum ...
0,0.037923329984483986,182,This is some demo text: lorem ipsum ...
0,0.038116212063375746,1757,This is some demo text: lorem ipsum ...
0,0.03896369631230336,1705,This is some demo text: lorem ipsum ...
0,0.039233072578067796,924,This is some demo text: lorem ipsum ...
0,0.0393217723222238,2220,This is some demo text: lorem ipsum ...
0,0.03948681981358973,1858,This is some demo text: lorem ipsum ...
0,0.03948951733467165,76,This is some demo text: lorem ipsum ...
0,0.039544021669798236,922,This is some demo text: lorem ipsum ...
0,0.03964653837327989,866,This is some demo text: lorem ipsum ...
0,0.03982264275171583,276,This is some demo text: lorem ipsum ...
0,0.04023437906148225,216,This is some demo text: lorem ipsum ...
0,0.04026250545285818,2032,This is some demo text: lorem ipsum ...
0,0.040327958233361993,1716,This is some demo text: lorem ipsum ...
0,0.04065517261205652,526,This is some demo text: lorem ipsum ...
0,0.04130507996592712,723,This is some demo text: lorem ipsum ...
0,0.041334993478580884,2437,This is some demo text: lorem ipsum ...
1,0.04172934449991198,1350,This is some demo text: lorem ipsum ...
0,0.041803770345282765,1110,This is some demo text: lorem ipsum ...
0,0.04213032304056959,346,This is some demo text: lorem ipsum ...
0,0.04241429097401062,299,This is some demo text: lorem ipsum ...
0,0.043613251292041105,542,This is some demo text: lorem ipsum ...
0,0.043661392793919916,1661,This is some demo text: lorem ipsum ...
1,0.04442593967047383,1438,This is some demo text: lorem ipsum ...
0,0.0444550534838173,501,This is some demo text: lorem ipsum ...
0,0.04445766316226876,573,This is some demo text: lorem ipsum ...
0,0.04470980139051168,784,This is some demo text: lorem ipsum ...
0,0.04496867255163127,1944,This is some demo text: lorem ipsum ...
0,0.045279099783454,2115,This is some demo text: lorem ipsum ...
0,0.045479831310893795,1488,This is some demo text: lorem ipsum ...
0,0.045535221113863024,2016,This is some demo text: lorem ipsum ...
0,0.04562632916956837,2237,This is some demo text: lorem ipsum ...
0,0.04571811002158073,355,This is some demo text: lorem ipsum ...
0,0.04597282976410995,851,This is some demo text: lorem ipsum ...
0,0.04652392479801393,323,This is some demo text: lorem ipsum ...
0,0.04688662419064896,457,This is some demo text: lorem ipsum ...
0,0.04692364706638812,2472,This is some demo text: lorem ipsum ...
0,0.04696720338125718,590,This is some demo text: lorem ipsum ...
0,0.04712698357076551,1722,This is some demo text: lorem ipsum ...
0,0.04737634702902027,1306,This is some demo text: lorem ipsum ...
0,0.04740350332597671,1081,This is some demo text: lorem ipsum ...
0,0.04798682538802939,455,This is some demo text: lorem ipsum ...
0,0.04847284471705994,1131,This is some demo text: lorem ipsum ...
0,0.04870415661382415,2415,This is some demo text: lorem ipsum ...
0,0.04910289158143628,1266,This is some demo text: lorem ipsum ...
0,0.04961197740935961,281,This is some demo text: lorem ipsum ...
0,0.04995231942007213,714,This is some demo text: lorem ipsum ...
0,0.05000330821063838,1272,This is some demo text: lorem ipsum ...
0,0.05000372576479744,1910,This is some demo text: lorem ipsum ...
0,0.050189716184147665,1827,This is some demo text: lorem ipsum ...
0,0.050699781731513495,1669,This is some demo text: lorem ipsum ...
0,0.05082601301442208,60,This is some demo text: lorem ipsum ...
0,0.051243520449297364,1865,This is some demo text: lorem ipsum ...
0,0.05152634193964794,667,This is some demo text: lorem ipsum ...
0,0.0522062709116967,1906,This is some demo text: lorem ipsum ...
0,0.0534704903945818,1793,This is some demo text: lorem ipsum ...
0,0.05383570620646563,550,This is some demo text: lorem ipsum ...
0,0.054014895252302235,2224,This is some demo text: lorem ipsum ...
0,0.05415189173765221,172,This is some demo text: lorem ipsum ...
0,0.05451458017130699,2088,This is some demo text: lorem ipsum ...
0,0.05467075855803884,861,This is some demo text: lorem ipsum ...
0,0.05478592076805838,720,This is some demo text: lorem ipsum ...
0,0.05550911549675465,1644,This is some demo text: lorem ipsum ...
0,0.05560000275734637,1738,This is some demo text: lorem ipsum ...
0,0.05573134163855017,2099,This is some demo text: lorem ipsum ...
0,0.05625367052064925,1820,This is some demo text: lorem ipsum ...
1,0.056508542763898655,55,This is some demo text: lorem ipsum ...
0,0.056514550183636436,786,This is some demo text: lorem ipsum ...
1,0.05675522222595212,2492,This is some demo text: lorem ipsum ...
